[i] Train : 134472
[i] Valid : 14942
[i] restored LSEP Loss (Inception_ResNet_v2)
[i] max_iteration : 210100
[i] decay_iteration : [105050 157575]
[i] iter : 19100, loss : 10.8844, lsep_loss : 5.6404, topk_loss : 1.9912, conf_loss : 1.8191, l2_reg_loss : 1.4337, train_time : 31sec
[i] iter : 19150, loss : 10.8294, lsep_loss : 5.6047, topk_loss : 1.9483, conf_loss : 1.8422, l2_reg_loss : 1.4342, train_time : 31sec
[i] iter : 19200, loss : 10.8002, lsep_loss : 5.6132, topk_loss : 1.9798, conf_loss : 1.7725, l2_reg_loss : 1.4347, train_time : 31sec
[i] iter : 19250, loss : 10.9441, lsep_loss : 5.6957, topk_loss : 1.9981, conf_loss : 1.8152, l2_reg_loss : 1.4351, train_time : 31sec
[i] iter : 19300, loss : 10.8724, lsep_loss : 5.6850, topk_loss : 1.9323, conf_loss : 1.8196, l2_reg_loss : 1.4356, train_time : 31sec
[i] iter : 19350, loss : 10.9058, lsep_loss : 5.6501, topk_loss : 1.9549, conf_loss : 1.8648, l2_reg_loss : 1.4361, train_time : 31sec
[i] iter : 19400, loss : 10.8816, lsep_loss : 5.6485, topk_loss : 1.9623, conf_loss : 1.8343, l2_reg_loss : 1.4366, train_time : 31sec
[i] iter : 19450, loss : 10.9044, lsep_loss : 5.6704, topk_loss : 1.9639, conf_loss : 1.8331, l2_reg_loss : 1.4370, train_time : 31sec
[i] iter : 19500, loss : 10.6909, lsep_loss : 5.5392, topk_loss : 1.9705, conf_loss : 1.7437, l2_reg_loss : 1.4375, train_time : 31sec
[i] iter : 19550, loss : 10.9576, lsep_loss : 5.6973, topk_loss : 2.0139, conf_loss : 1.8085, l2_reg_loss : 1.4379, train_time : 30sec
[i] iter : 19600, loss : 10.6643, lsep_loss : 5.5262, topk_loss : 1.9463, conf_loss : 1.7535, l2_reg_loss : 1.4384, train_time : 30sec
[i] iter : 19650, loss : 10.7580, lsep_loss : 5.5645, topk_loss : 1.9643, conf_loss : 1.7903, l2_reg_loss : 1.4388, train_time : 30sec
[i] iter : 19700, loss : 10.7648, lsep_loss : 5.6123, topk_loss : 1.9457, conf_loss : 1.7675, l2_reg_loss : 1.4393, train_time : 31sec
[i] iter : 19750, loss : 10.9115, lsep_loss : 5.6420, topk_loss : 1.9832, conf_loss : 1.8467, l2_reg_loss : 1.4397, train_time : 31sec
[i] iter : 19800, loss : 10.9052, lsep_loss : 5.6648, topk_loss : 1.9808, conf_loss : 1.8194, l2_reg_loss : 1.4402, train_time : 31sec
[i] iter : 19850, loss : 10.7566, lsep_loss : 5.5459, topk_loss : 1.9767, conf_loss : 1.7935, l2_reg_loss : 1.4406, train_time : 31sec
[i] iter : 19900, loss : 11.0211, lsep_loss : 5.7612, topk_loss : 1.9550, conf_loss : 1.8639, l2_reg_loss : 1.4411, train_time : 31sec
[i] iter : 19950, loss : 10.7628, lsep_loss : 5.5904, topk_loss : 1.9428, conf_loss : 1.7881, l2_reg_loss : 1.4415, train_time : 31sec
[i] iter : 20000, loss : 10.8955, lsep_loss : 5.6665, topk_loss : 1.9587, conf_loss : 1.8284, l2_reg_loss : 1.4420, train_time : 30sec
[i] valid precision : 17.25
[i] valid recall : 24.32
[i] valid mAP : 20.78, best valid mAP : 20.78%
[i] iter : 20050, loss : 10.8550, lsep_loss : 5.6601, topk_loss : 1.9683, conf_loss : 1.7842, l2_reg_loss : 1.4424, train_time : 6630sec
[i] iter : 20100, loss : 10.7020, lsep_loss : 5.5473, topk_loss : 1.9305, conf_loss : 1.7813, l2_reg_loss : 1.4429, train_time : 32sec
[i] iter : 20150, loss : 11.0192, lsep_loss : 5.7311, topk_loss : 1.9795, conf_loss : 1.8652, l2_reg_loss : 1.4434, train_time : 27sec
[i] iter : 20200, loss : 10.8951, lsep_loss : 5.6560, topk_loss : 1.9452, conf_loss : 1.8499, l2_reg_loss : 1.4439, train_time : 28sec
[i] iter : 20250, loss : 10.8392, lsep_loss : 5.6236, topk_loss : 1.9780, conf_loss : 1.7931, l2_reg_loss : 1.4444, train_time : 29sec
[i] iter : 20300, loss : 11.0131, lsep_loss : 5.7380, topk_loss : 1.9792, conf_loss : 1.8510, l2_reg_loss : 1.4449, train_time : 30sec
[i] iter : 20350, loss : 10.8639, lsep_loss : 5.6264, topk_loss : 1.9533, conf_loss : 1.8387, l2_reg_loss : 1.4454, train_time : 29sec
[i] iter : 20400, loss : 10.7685, lsep_loss : 5.5694, topk_loss : 1.9674, conf_loss : 1.7858, l2_reg_loss : 1.4459, train_time : 30sec
[i] iter : 20450, loss : 10.8953, lsep_loss : 5.6561, topk_loss : 1.9658, conf_loss : 1.8271, l2_reg_loss : 1.4464, train_time : 30sec
[i] iter : 20500, loss : 10.8221, lsep_loss : 5.6260, topk_loss : 1.9715, conf_loss : 1.7777, l2_reg_loss : 1.4469, train_time : 29sec
[i] iter : 20550, loss : 10.8198, lsep_loss : 5.6112, topk_loss : 1.9491, conf_loss : 1.8121, l2_reg_loss : 1.4474, train_time : 29sec
[i] iter : 20600, loss : 10.9940, lsep_loss : 5.7364, topk_loss : 1.9706, conf_loss : 1.8391, l2_reg_loss : 1.4478, train_time : 29sec
[i] iter : 20650, loss : 10.9659, lsep_loss : 5.7492, topk_loss : 1.9415, conf_loss : 1.8270, l2_reg_loss : 1.4482, train_time : 30sec
[i] iter : 20700, loss : 10.6537, lsep_loss : 5.5240, topk_loss : 1.9597, conf_loss : 1.7212, l2_reg_loss : 1.4487, train_time : 29sec
[i] iter : 20750, loss : 10.9238, lsep_loss : 5.6895, topk_loss : 1.9357, conf_loss : 1.8493, l2_reg_loss : 1.4492, train_time : 30sec
[i] iter : 20800, loss : 10.9665, lsep_loss : 5.6939, topk_loss : 1.9673, conf_loss : 1.8557, l2_reg_loss : 1.4497, train_time : 30sec
[i] iter : 20850, loss : 10.8187, lsep_loss : 5.5785, topk_loss : 1.9472, conf_loss : 1.8427, l2_reg_loss : 1.4503, train_time : 30sec
[i] iter : 20900, loss : 10.5954, lsep_loss : 5.4586, topk_loss : 1.9217, conf_loss : 1.7643, l2_reg_loss : 1.4507, train_time : 29sec
[i] iter : 20950, loss : 10.6535, lsep_loss : 5.5148, topk_loss : 1.9176, conf_loss : 1.7699, l2_reg_loss : 1.4513, train_time : 29sec
[i] iter : 21000, loss : 10.7256, lsep_loss : 5.5300, topk_loss : 1.9452, conf_loss : 1.7985, l2_reg_loss : 1.4518, train_time : 29sec
[i] iter : 21050, loss : 10.6240, lsep_loss : 5.4979, topk_loss : 1.9168, conf_loss : 1.7569, l2_reg_loss : 1.4524, train_time : 30sec
[i] iter : 21100, loss : 10.6490, lsep_loss : 5.4957, topk_loss : 1.9477, conf_loss : 1.7527, l2_reg_loss : 1.4529, train_time : 30sec
[i] iter : 21150, loss : 11.0434, lsep_loss : 5.7610, topk_loss : 1.9546, conf_loss : 1.8744, l2_reg_loss : 1.4535, train_time : 30sec
[i] iter : 21200, loss : 10.6954, lsep_loss : 5.5251, topk_loss : 1.9569, conf_loss : 1.7595, l2_reg_loss : 1.4539, train_time : 29sec
[i] iter : 21250, loss : 10.9919, lsep_loss : 5.7232, topk_loss : 1.9467, conf_loss : 1.8676, l2_reg_loss : 1.4544, train_time : 30sec
[i] iter : 21300, loss : 10.8410, lsep_loss : 5.6256, topk_loss : 1.9569, conf_loss : 1.8037, l2_reg_loss : 1.4549, train_time : 30sec
[i] iter : 21350, loss : 10.7434, lsep_loss : 5.5769, topk_loss : 1.9146, conf_loss : 1.7965, l2_reg_loss : 1.4554, train_time : 30sec
[i] iter : 21400, loss : 10.8106, lsep_loss : 5.5908, topk_loss : 1.9613, conf_loss : 1.8027, l2_reg_loss : 1.4558, train_time : 30sec
[i] iter : 21450, loss : 10.7321, lsep_loss : 5.5538, topk_loss : 1.9655, conf_loss : 1.7565, l2_reg_loss : 1.4563, train_time : 30sec
[i] iter : 21500, loss : 10.8448, lsep_loss : 5.6108, topk_loss : 1.9661, conf_loss : 1.8112, l2_reg_loss : 1.4568, train_time : 30sec
[i] iter : 21550, loss : 10.9344, lsep_loss : 5.7033, topk_loss : 1.9420, conf_loss : 1.8318, l2_reg_loss : 1.4573, train_time : 30sec
[i] iter : 21600, loss : 10.5867, lsep_loss : 5.4549, topk_loss : 1.9361, conf_loss : 1.7378, l2_reg_loss : 1.4578, train_time : 30sec
[i] iter : 21650, loss : 10.9192, lsep_loss : 5.6695, topk_loss : 1.9457, conf_loss : 1.8457, l2_reg_loss : 1.4583, train_time : 30sec
[i] iter : 21700, loss : 10.7780, lsep_loss : 5.5831, topk_loss : 1.9551, conf_loss : 1.7810, l2_reg_loss : 1.4588, train_time : 30sec
[i] iter : 21750, loss : 10.7414, lsep_loss : 5.5606, topk_loss : 1.9443, conf_loss : 1.7773, l2_reg_loss : 1.4593, train_time : 30sec
[i] iter : 21800, loss : 10.7067, lsep_loss : 5.5231, topk_loss : 1.9595, conf_loss : 1.7644, l2_reg_loss : 1.4597, train_time : 30sec
[i] iter : 21850, loss : 10.7655, lsep_loss : 5.5740, topk_loss : 1.9486, conf_loss : 1.7827, l2_reg_loss : 1.4602, train_time : 30sec
[i] iter : 21900, loss : 10.6541, lsep_loss : 5.4962, topk_loss : 1.9496, conf_loss : 1.7476, l2_reg_loss : 1.4607, train_time : 30sec
[i] iter : 21950, loss : 10.8590, lsep_loss : 5.6275, topk_loss : 1.9330, conf_loss : 1.8374, l2_reg_loss : 1.4611, train_time : 30sec
[i] iter : 22000, loss : 10.7491, lsep_loss : 5.5580, topk_loss : 1.9609, conf_loss : 1.7685, l2_reg_loss : 1.4617, train_time : 30sec
[i] iter : 22050, loss : 10.7592, lsep_loss : 5.5774, topk_loss : 1.9632, conf_loss : 1.7564, l2_reg_loss : 1.4622, train_time : 30sec
[i] iter : 22100, loss : 10.8141, lsep_loss : 5.6520, topk_loss : 1.9136, conf_loss : 1.7858, l2_reg_loss : 1.4626, train_time : 30sec
[i] iter : 22150, loss : 10.6089, lsep_loss : 5.4458, topk_loss : 1.9357, conf_loss : 1.7643, l2_reg_loss : 1.4631, train_time : 30sec
[i] iter : 22200, loss : 10.7266, lsep_loss : 5.5379, topk_loss : 1.9582, conf_loss : 1.7670, l2_reg_loss : 1.4636, train_time : 31sec
[i] iter : 22250, loss : 10.7790, lsep_loss : 5.5706, topk_loss : 1.9602, conf_loss : 1.7842, l2_reg_loss : 1.4641, train_time : 29sec
[i] iter : 22300, loss : 10.7621, lsep_loss : 5.5883, topk_loss : 1.9559, conf_loss : 1.7534, l2_reg_loss : 1.4645, train_time : 30sec
[i] iter : 22350, loss : 10.8329, lsep_loss : 5.6305, topk_loss : 1.9374, conf_loss : 1.8000, l2_reg_loss : 1.4650, train_time : 30sec
[i] iter : 22400, loss : 10.6697, lsep_loss : 5.5277, topk_loss : 1.9435, conf_loss : 1.7331, l2_reg_loss : 1.4655, train_time : 29sec
[i] iter : 22450, loss : 10.7995, lsep_loss : 5.6068, topk_loss : 1.9718, conf_loss : 1.7550, l2_reg_loss : 1.4660, train_time : 30sec
[i] iter : 22500, loss : 10.6663, lsep_loss : 5.5069, topk_loss : 1.9398, conf_loss : 1.7532, l2_reg_loss : 1.4665, train_time : 30sec
[i] iter : 22550, loss : 10.6746, lsep_loss : 5.5381, topk_loss : 1.9199, conf_loss : 1.7497, l2_reg_loss : 1.4669, train_time : 30sec
[i] iter : 22600, loss : 10.7235, lsep_loss : 5.5402, topk_loss : 1.9455, conf_loss : 1.7704, l2_reg_loss : 1.4674, train_time : 30sec
[i] iter : 22650, loss : 10.7306, lsep_loss : 5.5768, topk_loss : 1.9501, conf_loss : 1.7358, l2_reg_loss : 1.4679, train_time : 30sec
[i] iter : 22700, loss : 10.6804, lsep_loss : 5.4884, topk_loss : 1.9497, conf_loss : 1.7740, l2_reg_loss : 1.4683, train_time : 29sec
[i] iter : 22750, loss : 10.6890, lsep_loss : 5.5255, topk_loss : 1.9553, conf_loss : 1.7394, l2_reg_loss : 1.4688, train_time : 30sec
[i] iter : 22800, loss : 10.8109, lsep_loss : 5.5616, topk_loss : 1.9421, conf_loss : 1.8379, l2_reg_loss : 1.4693, train_time : 29sec
[i] iter : 22850, loss : 10.5506, lsep_loss : 5.4298, topk_loss : 1.9138, conf_loss : 1.7372, l2_reg_loss : 1.4697, train_time : 30sec
[i] iter : 22900, loss : 10.7593, lsep_loss : 5.5337, topk_loss : 1.9792, conf_loss : 1.7762, l2_reg_loss : 1.4702, train_time : 30sec
[i] iter : 22950, loss : 10.9601, lsep_loss : 5.6799, topk_loss : 1.9563, conf_loss : 1.8533, l2_reg_loss : 1.4707, train_time : 30sec
[i] iter : 23000, loss : 10.7521, lsep_loss : 5.5663, topk_loss : 1.9439, conf_loss : 1.7708, l2_reg_loss : 1.4711, train_time : 30sec
[i] iter : 23050, loss : 10.6683, lsep_loss : 5.5325, topk_loss : 1.9144, conf_loss : 1.7499, l2_reg_loss : 1.4715, train_time : 30sec
[i] iter : 23100, loss : 10.5396, lsep_loss : 5.4141, topk_loss : 1.9543, conf_loss : 1.6992, l2_reg_loss : 1.4720, train_time : 30sec
[i] iter : 23150, loss : 10.7223, lsep_loss : 5.5419, topk_loss : 1.9303, conf_loss : 1.7776, l2_reg_loss : 1.4725, train_time : 30sec
[i] iter : 23200, loss : 10.6042, lsep_loss : 5.4876, topk_loss : 1.9216, conf_loss : 1.7221, l2_reg_loss : 1.4730, train_time : 30sec
[i] iter : 23250, loss : 10.6786, lsep_loss : 5.5285, topk_loss : 1.9289, conf_loss : 1.7477, l2_reg_loss : 1.4735, train_time : 30sec
[i] iter : 23300, loss : 10.7657, lsep_loss : 5.5481, topk_loss : 1.9393, conf_loss : 1.8043, l2_reg_loss : 1.4739, train_time : 29sec
[i] iter : 23350, loss : 10.7779, lsep_loss : 5.5543, topk_loss : 1.9410, conf_loss : 1.8082, l2_reg_loss : 1.4744, train_time : 30sec
[i] iter : 23400, loss : 10.5970, lsep_loss : 5.4477, topk_loss : 1.9543, conf_loss : 1.7201, l2_reg_loss : 1.4749, train_time : 30sec
[i] iter : 23450, loss : 10.7898, lsep_loss : 5.5534, topk_loss : 1.9351, conf_loss : 1.8258, l2_reg_loss : 1.4754, train_time : 30sec
[i] iter : 23500, loss : 10.6788, lsep_loss : 5.5126, topk_loss : 1.9278, conf_loss : 1.7625, l2_reg_loss : 1.4759, train_time : 30sec
[i] iter : 23550, loss : 10.5188, lsep_loss : 5.4160, topk_loss : 1.9096, conf_loss : 1.7168, l2_reg_loss : 1.4763, train_time : 30sec
[i] iter : 23600, loss : 10.9706, lsep_loss : 5.7019, topk_loss : 1.9363, conf_loss : 1.8557, l2_reg_loss : 1.4767, train_time : 30sec
[i] iter : 23650, loss : 10.7344, lsep_loss : 5.5499, topk_loss : 1.9258, conf_loss : 1.7815, l2_reg_loss : 1.4771, train_time : 30sec
[i] iter : 23700, loss : 10.8578, lsep_loss : 5.6827, topk_loss : 1.9200, conf_loss : 1.7774, l2_reg_loss : 1.4776, train_time : 30sec
[i] iter : 23750, loss : 10.7825, lsep_loss : 5.5848, topk_loss : 1.9073, conf_loss : 1.8122, l2_reg_loss : 1.4782, train_time : 29sec
[i] iter : 23800, loss : 10.6197, lsep_loss : 5.5002, topk_loss : 1.9042, conf_loss : 1.7368, l2_reg_loss : 1.4786, train_time : 29sec
[i] iter : 23850, loss : 10.7295, lsep_loss : 5.5684, topk_loss : 1.9140, conf_loss : 1.7681, l2_reg_loss : 1.4791, train_time : 30sec
[i] iter : 23900, loss : 10.8956, lsep_loss : 5.6404, topk_loss : 1.9545, conf_loss : 1.8211, l2_reg_loss : 1.4796, train_time : 30sec
[i] iter : 23950, loss : 10.8174, lsep_loss : 5.5928, topk_loss : 1.9453, conf_loss : 1.7994, l2_reg_loss : 1.4800, train_time : 30sec
[i] iter : 24000, loss : 10.7125, lsep_loss : 5.5503, topk_loss : 1.9291, conf_loss : 1.7527, l2_reg_loss : 1.4804, train_time : 29sec
[i] iter : 24050, loss : 10.7012, lsep_loss : 5.5340, topk_loss : 1.9113, conf_loss : 1.7750, l2_reg_loss : 1.4808, train_time : 30sec
[i] iter : 24100, loss : 10.8077, lsep_loss : 5.6123, topk_loss : 1.9416, conf_loss : 1.7724, l2_reg_loss : 1.4813, train_time : 30sec
[i] iter : 24150, loss : 10.6407, lsep_loss : 5.4775, topk_loss : 1.8670, conf_loss : 1.8145, l2_reg_loss : 1.4818, train_time : 30sec
[i] iter : 24200, loss : 10.7252, lsep_loss : 5.5629, topk_loss : 1.9053, conf_loss : 1.7746, l2_reg_loss : 1.4823, train_time : 30sec
[i] iter : 24250, loss : 10.7514, lsep_loss : 5.5560, topk_loss : 1.9254, conf_loss : 1.7872, l2_reg_loss : 1.4828, train_time : 30sec
[i] iter : 24300, loss : 10.8011, lsep_loss : 5.5907, topk_loss : 1.9258, conf_loss : 1.8013, l2_reg_loss : 1.4833, train_time : 30sec
[i] iter : 24350, loss : 10.7399, lsep_loss : 5.5555, topk_loss : 1.9250, conf_loss : 1.7758, l2_reg_loss : 1.4836, train_time : 30sec
[i] iter : 24400, loss : 10.5503, lsep_loss : 5.4253, topk_loss : 1.9213, conf_loss : 1.7197, l2_reg_loss : 1.4840, train_time : 30sec
[i] iter : 24450, loss : 10.5236, lsep_loss : 5.4040, topk_loss : 1.8947, conf_loss : 1.7404, l2_reg_loss : 1.4845, train_time : 29sec
[i] iter : 24500, loss : 10.7184, lsep_loss : 5.5144, topk_loss : 1.9627, conf_loss : 1.7563, l2_reg_loss : 1.4850, train_time : 30sec
[i] iter : 24550, loss : 10.5729, lsep_loss : 5.4519, topk_loss : 1.9118, conf_loss : 1.7238, l2_reg_loss : 1.4855, train_time : 30sec
[i] iter : 24600, loss : 10.7845, lsep_loss : 5.6091, topk_loss : 1.8968, conf_loss : 1.7926, l2_reg_loss : 1.4860, train_time : 29sec
[i] iter : 24650, loss : 10.9351, lsep_loss : 5.7057, topk_loss : 1.9306, conf_loss : 1.8124, l2_reg_loss : 1.4864, train_time : 30sec
[i] iter : 24700, loss : 10.7694, lsep_loss : 5.5922, topk_loss : 1.8886, conf_loss : 1.8018, l2_reg_loss : 1.4869, train_time : 30sec
[i] iter : 24750, loss : 10.5396, lsep_loss : 5.4059, topk_loss : 1.9221, conf_loss : 1.7242, l2_reg_loss : 1.4873, train_time : 30sec
[i] iter : 24800, loss : 10.7054, lsep_loss : 5.5557, topk_loss : 1.8878, conf_loss : 1.7740, l2_reg_loss : 1.4879, train_time : 29sec
[i] iter : 24850, loss : 10.8359, lsep_loss : 5.6171, topk_loss : 1.9602, conf_loss : 1.7702, l2_reg_loss : 1.4883, train_time : 30sec
[i] iter : 24900, loss : 10.5247, lsep_loss : 5.4358, topk_loss : 1.8828, conf_loss : 1.7173, l2_reg_loss : 1.4888, train_time : 30sec
[i] iter : 24950, loss : 10.8784, lsep_loss : 5.6616, topk_loss : 1.9088, conf_loss : 1.8188, l2_reg_loss : 1.4893, train_time : 30sec
[i] iter : 25000, loss : 10.6302, lsep_loss : 5.4649, topk_loss : 1.9109, conf_loss : 1.7646, l2_reg_loss : 1.4898, train_time : 30sec
[i] iter : 25050, loss : 10.6849, lsep_loss : 5.5335, topk_loss : 1.9088, conf_loss : 1.7523, l2_reg_loss : 1.4903, train_time : 30sec
[i] iter : 25100, loss : 10.5617, lsep_loss : 5.4480, topk_loss : 1.9070, conf_loss : 1.7159, l2_reg_loss : 1.4909, train_time : 30sec
[i] iter : 25150, loss : 10.6843, lsep_loss : 5.4725, topk_loss : 1.9649, conf_loss : 1.7554, l2_reg_loss : 1.4915, train_time : 30sec
[i] iter : 25200, loss : 10.7058, lsep_loss : 5.5194, topk_loss : 1.9288, conf_loss : 1.7657, l2_reg_loss : 1.4919, train_time : 30sec
[i] iter : 25250, loss : 10.6674, lsep_loss : 5.4999, topk_loss : 1.9103, conf_loss : 1.7648, l2_reg_loss : 1.4924, train_time : 29sec
[i] iter : 25300, loss : 10.7372, lsep_loss : 5.5314, topk_loss : 1.9016, conf_loss : 1.8113, l2_reg_loss : 1.4929, train_time : 30sec
[i] iter : 25350, loss : 10.7064, lsep_loss : 5.5404, topk_loss : 1.9234, conf_loss : 1.7492, l2_reg_loss : 1.4933, train_time : 30sec
[i] iter : 25400, loss : 10.7612, lsep_loss : 5.5737, topk_loss : 1.9256, conf_loss : 1.7681, l2_reg_loss : 1.4938, train_time : 30sec
[i] iter : 25450, loss : 10.9233, lsep_loss : 5.6794, topk_loss : 1.9185, conf_loss : 1.8311, l2_reg_loss : 1.4943, train_time : 30sec
[i] iter : 25500, loss : 10.5248, lsep_loss : 5.4376, topk_loss : 1.8881, conf_loss : 1.7043, l2_reg_loss : 1.4948, train_time : 30sec
[i] iter : 25550, loss : 10.7182, lsep_loss : 5.5445, topk_loss : 1.8914, conf_loss : 1.7871, l2_reg_loss : 1.4953, train_time : 30sec
[i] iter : 25600, loss : 10.7349, lsep_loss : 5.5507, topk_loss : 1.9087, conf_loss : 1.7798, l2_reg_loss : 1.4957, train_time : 30sec
[i] iter : 25650, loss : 10.6090, lsep_loss : 5.4542, topk_loss : 1.9139, conf_loss : 1.7447, l2_reg_loss : 1.4962, train_time : 30sec
[i] iter : 25700, loss : 10.6360, lsep_loss : 5.4903, topk_loss : 1.8590, conf_loss : 1.7901, l2_reg_loss : 1.4966, train_time : 30sec
[i] iter : 25750, loss : 10.6507, lsep_loss : 5.5019, topk_loss : 1.9402, conf_loss : 1.7114, l2_reg_loss : 1.4972, train_time : 30sec
[i] iter : 25800, loss : 10.6379, lsep_loss : 5.4791, topk_loss : 1.9024, conf_loss : 1.7589, l2_reg_loss : 1.4976, train_time : 30sec
[i] iter : 25850, loss : 10.6211, lsep_loss : 5.4575, topk_loss : 1.9194, conf_loss : 1.7461, l2_reg_loss : 1.4980, train_time : 30sec
[i] iter : 25900, loss : 10.7320, lsep_loss : 5.5337, topk_loss : 1.9186, conf_loss : 1.7813, l2_reg_loss : 1.4984, train_time : 30sec
[i] iter : 25950, loss : 10.6418, lsep_loss : 5.4713, topk_loss : 1.9041, conf_loss : 1.7675, l2_reg_loss : 1.4989, train_time : 30sec
[i] iter : 26000, loss : 10.6512, lsep_loss : 5.4893, topk_loss : 1.9152, conf_loss : 1.7472, l2_reg_loss : 1.4995, train_time : 30sec
[i] iter : 26050, loss : 10.4492, lsep_loss : 5.3478, topk_loss : 1.8800, conf_loss : 1.7214, l2_reg_loss : 1.5000, train_time : 30sec
[i] iter : 26100, loss : 10.6668, lsep_loss : 5.4904, topk_loss : 1.9148, conf_loss : 1.7611, l2_reg_loss : 1.5006, train_time : 30sec
[i] iter : 26150, loss : 10.8582, lsep_loss : 5.6587, topk_loss : 1.8995, conf_loss : 1.7990, l2_reg_loss : 1.5010, train_time : 29sec
[i] iter : 26200, loss : 10.6873, lsep_loss : 5.5070, topk_loss : 1.8931, conf_loss : 1.7856, l2_reg_loss : 1.5016, train_time : 30sec
[i] iter : 26250, loss : 10.5134, lsep_loss : 5.4179, topk_loss : 1.8686, conf_loss : 1.7247, l2_reg_loss : 1.5021, train_time : 30sec
[i] iter : 26300, loss : 10.6548, lsep_loss : 5.5163, topk_loss : 1.9095, conf_loss : 1.7262, l2_reg_loss : 1.5028, train_time : 29sec
[i] iter : 26350, loss : 10.5894, lsep_loss : 5.4676, topk_loss : 1.8997, conf_loss : 1.7189, l2_reg_loss : 1.5032, train_time : 30sec
[i] iter : 26400, loss : 10.8179, lsep_loss : 5.6260, topk_loss : 1.9062, conf_loss : 1.7820, l2_reg_loss : 1.5037, train_time : 30sec
[i] iter : 26450, loss : 10.7884, lsep_loss : 5.5935, topk_loss : 1.9152, conf_loss : 1.7756, l2_reg_loss : 1.5042, train_time : 30sec
[i] iter : 26500, loss : 10.8930, lsep_loss : 5.6374, topk_loss : 1.9415, conf_loss : 1.8094, l2_reg_loss : 1.5046, train_time : 30sec
[i] iter : 26550, loss : 10.6685, lsep_loss : 5.5355, topk_loss : 1.8858, conf_loss : 1.7422, l2_reg_loss : 1.5051, train_time : 30sec
[i] iter : 26600, loss : 10.6032, lsep_loss : 5.4260, topk_loss : 1.9082, conf_loss : 1.7634, l2_reg_loss : 1.5057, train_time : 30sec
[i] iter : 26650, loss : 10.7895, lsep_loss : 5.5740, topk_loss : 1.9284, conf_loss : 1.7810, l2_reg_loss : 1.5062, train_time : 30sec
[i] iter : 26700, loss : 10.8825, lsep_loss : 5.6493, topk_loss : 1.8914, conf_loss : 1.8351, l2_reg_loss : 1.5066, train_time : 30sec
[i] iter : 26750, loss : 10.5836, lsep_loss : 5.4566, topk_loss : 1.8975, conf_loss : 1.7224, l2_reg_loss : 1.5071, train_time : 29sec
[i] iter : 26800, loss : 10.6671, lsep_loss : 5.5275, topk_loss : 1.8978, conf_loss : 1.7341, l2_reg_loss : 1.5075, train_time : 30sec
[i] iter : 26850, loss : 10.8478, lsep_loss : 5.6446, topk_loss : 1.9038, conf_loss : 1.7913, l2_reg_loss : 1.5080, train_time : 29sec
[i] iter : 26900, loss : 10.7064, lsep_loss : 5.5488, topk_loss : 1.9001, conf_loss : 1.7489, l2_reg_loss : 1.5085, train_time : 30sec
[i] iter : 26950, loss : 10.6185, lsep_loss : 5.4634, topk_loss : 1.9048, conf_loss : 1.7413, l2_reg_loss : 1.5090, train_time : 30sec
[i] iter : 27000, loss : 10.6089, lsep_loss : 5.5016, topk_loss : 1.9219, conf_loss : 1.6759, l2_reg_loss : 1.5095, train_time : 30sec
[i] iter : 27050, loss : 10.7565, lsep_loss : 5.5844, topk_loss : 1.9210, conf_loss : 1.7412, l2_reg_loss : 1.5100, train_time : 29sec
[i] iter : 27100, loss : 10.5189, lsep_loss : 5.3777, topk_loss : 1.8857, conf_loss : 1.7451, l2_reg_loss : 1.5105, train_time : 29sec
[i] iter : 27150, loss : 10.9054, lsep_loss : 5.6697, topk_loss : 1.8746, conf_loss : 1.8502, l2_reg_loss : 1.5109, train_time : 30sec
[i] iter : 27200, loss : 10.5823, lsep_loss : 5.4740, topk_loss : 1.8700, conf_loss : 1.7268, l2_reg_loss : 1.5114, train_time : 30sec
[i] iter : 27250, loss : 10.5591, lsep_loss : 5.4557, topk_loss : 1.8830, conf_loss : 1.7085, l2_reg_loss : 1.5119, train_time : 30sec
[i] iter : 27300, loss : 10.7516, lsep_loss : 5.5477, topk_loss : 1.9044, conf_loss : 1.7871, l2_reg_loss : 1.5124, train_time : 29sec
[i] iter : 27350, loss : 10.6742, lsep_loss : 5.5311, topk_loss : 1.9047, conf_loss : 1.7255, l2_reg_loss : 1.5129, train_time : 30sec
[i] iter : 27400, loss : 10.6228, lsep_loss : 5.4765, topk_loss : 1.8665, conf_loss : 1.7665, l2_reg_loss : 1.5133, train_time : 29sec
[i] iter : 27450, loss : 10.4790, lsep_loss : 5.3822, topk_loss : 1.8477, conf_loss : 1.7353, l2_reg_loss : 1.5137, train_time : 30sec
[i] iter : 27500, loss : 10.5092, lsep_loss : 5.4184, topk_loss : 1.8796, conf_loss : 1.6971, l2_reg_loss : 1.5142, train_time : 29sec
[i] iter : 27550, loss : 10.6969, lsep_loss : 5.5177, topk_loss : 1.9019, conf_loss : 1.7627, l2_reg_loss : 1.5147, train_time : 29sec
[i] iter : 27600, loss : 10.9121, lsep_loss : 5.6613, topk_loss : 1.8918, conf_loss : 1.8438, l2_reg_loss : 1.5151, train_time : 29sec
[i] iter : 27650, loss : 10.7852, lsep_loss : 5.5943, topk_loss : 1.9165, conf_loss : 1.7588, l2_reg_loss : 1.5156, train_time : 30sec
[i] iter : 27700, loss : 10.5716, lsep_loss : 5.4402, topk_loss : 1.8736, conf_loss : 1.7417, l2_reg_loss : 1.5161, train_time : 29sec
